card_id,fraud,customer_id,account_id,is_active,product_type,first_usage_date,expiry_date
CA1977,false,CU1750,AC0992,False,standard,2021-02-21,2026-11-10
CA4661,false,CU1815,AC2296,True,standard,2024-11-01,2026-03-03
CA5131,false,CU0564,AC2967,True,standard,2025-05-13,2030-03-05
CA1932,generic,CU0178,AC0029,False,standard,2024-04-04,2029-03-19
CA5116,false,CU3032,AC2604,False,standard,2024-05-05,2029-05-07
CA4061,phishing,CU3687,AC2349,False,standard,2022-07-17,2025-07-11
CA0747,false,CU3685,AC3798,True,standard,2024-06-24,2029-10-12
CA1307,false,CU1537,AC0281,True,standard,2024-01-27,2030-04-25
CA1488,false,CU0611,AC2458,False,standard,2023-10-04,2026-06-18
CA5176,false,CU5125,AC1575,True,standard,2021-10-03,2029-10-06
CA1789,false,CU1505,AC2511,True,standard,2023-06-26,2026-07-11
CA1746,false,CU2752,AC2661,True,standard,2023-07-06,2026-07-12
CA1407,false,CU4388,AC0608,True,standard,2022-12-11,2025-10-20
CA3573,false,CU3585,AC5283,True,standard,2023-08-14,2026-02-20
CA0197,false,CU0413,AC4577,True,standard,2024-10-12,2029-10-17
CA5143,false,CU4519,AC4715,True,standard,2017-09-23,2026-10-01
CA1537,false,CU4617,AC1241,True,standard,2018-10-27,2029-11-21
CA4231,false,CU3754,AC4816,True,standard,2025-03-16,2030-04-12
CA4649,false,CU1007,AC1120,True,standard,2023-05-05,2026-05-09
CA2181,false,CU2776,AC2445,False,standard,2021-05-31,2030-06-12
CA2488,false,CU0293,AC1559,True,standard,2024-10-26,2029-10-28
CA0071,false,CU2464,AC0875,True,standard,2023-04-26,2030-06-07
CA4789,false,CU5073,AC4053,True,standard,2020-03-06,2026-01-06
CA0714,false,CU1631,AC5272,True,standard,2017-02-12,2025-11-11
CA0009,false,CU0261,AC2945,True,standard,2022-05-01,2030-04-26
CA0278,false,CU2247,AC3606,True,standard,2020-08-15,2026-09-12
CA4942,false,CU2556,AC0243,True,standard,2021-12-10,2030-01-14
CA4030,false,CU4770,AC4428,True,standard,2025-04-07,2030-02-02
CA3473,false,CU4985,AC3853,True,standard,2025-04-08,2030-03-17
CA4679,false,CU3324,AC2991,True,standard,2021-01-22,2026-11-05
CA1168,false,CU1867,AC2903,True,standard,2019-08-03,2030-08-18
CA1408,false,CU4528,AC2018,True,standard,2019-10-30,2030-03-14
CA0419,false,CU4050,AC2390,True,standard,2021-06-15,2029-07-13
CA4574,false,CU1552,AC5099,True,standard,2022-01-31,2030-01-29
CA2347,false,CU3582,AC0900,True,standard,2023-07-16,2026-08-09
CA1357,false,CU5281,AC0662,True,standard,2020-09-23,2026-10-14
CA2892,false,CU2894,AC2091,False,standard,2020-05-20,2026-04-26
CA2958,false,CU0964,AC3811,True,standard,2022-07-18,2029-03-05
CA2575,false,CU4743,AC0619,True,standard,2023-03-28,2030-07-12
CA3757,false,CU2810,AC3120,True,standard,2019-01-14,2030-08-24
CA0239,false,CU5164,AC4834,True,standard,2025-03-18,2030-04-11
CA4342,false,CU0431,AC1003,True,standard,2024-11-26,2029-10-29
CA1030,false,CU2472,AC0639,True,standard,2022-05-16,2029-03-27
CA1288,generic,CU3100,AC2496,True,standard,2024-05-05,2029-07-07
CA0044,false,CU1363,AC2411,True,standard,2020-01-21,2026-03-20
CA4631,false,CU3283,AC4435,False,standard,2023-06-13,2026-04-01
CA5193,false,CU4035,AC2103,True,standard,2025-04-29,2030-04-07
CA4159,false,CU1325,AC3126,True,standard,2024-02-03,2026-06-10
CA3890,false,CU3254,AC5181,True,standard,2024-08-19,2029-10-27
CA2390,false,CU0660,AC4241,True,standard,2024-06-18,2029-06-17
CA4852,false,CU1709,AC1121,True,standard,2024-05-13,2030-01-09
CA2957,false,CU0743,AC4847,True,standard,2023-01-11,2025-11-19
CA3403,false,CU5139,AC0601,True,standard,2023-01-31,2026-03-10
CA1895,false,CU3218,AC1603,True,standard,2020-03-03,2026-03-18
CA2797,false,CU3874,AC4817,False,standard,2020-09-25,2026-10-11
CA1702,false,CU2534,AC2084,True,standard,2024-06-30,2029-06-03
CA1397,false,CU3858,AC0772,True,standard,2020-04-23,2026-05-04
CA5107,phishing,CU3276,AC4694,False,standard,2021-12-10,2030-01-24
CA4215,false,CU3422,AC4600,True,standard,2025-05-19,2030-04-20
CA4694,false,CU3500,AC0765,True,standard,2023-05-04,2026-04-29
CA2332,false,CU0269,AC0432,True,standard,2021-12-11,2030-01-19
CA2467,false,CU3526,AC4989,True,standard,2021-12-11,2029-12-22
CA3738,false,CU2273,AC2386,True,standard,2025-04-19,2030-03-15
CA0850,false,CU4142,AC2168,True,standard,2022-12-04,2030-05-21
CA2062,false,CU3860,AC4551,True,standard,2023-04-01,2026-04-18
CA1272,false,CU0854,AC4644,True,standard,2023-04-06,2030-01-20
CA4861,false,CU5240,AC1869,True,standard,2018-02-24,2026-10-01
CA0834,false,CU3017,AC4763,True,standard,2023-11-30,2026-05-15
CA2988,false,CU0061,AC4327,True,standard,2022-12-24,2026-01-04
CA0666,false,CU0572,AC1659,False,standard,2020-08-18,2026-08-10
CA2554,false,CU3285,AC3192,True,standard,2021-08-20,2029-03-03
CA0226,false,CU3798,AC4903,True,standard,2025-03-19,2029-01-04
CA5145,false,CU4898,AC3195,True,standard,2021-01-31,2029-03-16
CA0315,false,CU2986,AC0768,True,standard,2017-05-02,2026-03-01
CA0335,false,CU1767,AC0663,True,standard,2018-11-13,2029-05-14
CA4380,false,CU2001,AC2802,True,standard,2017-07-13,2026-02-16
CA0447,false,CU2119,AC1390,True,standard,2023-05-28,2026-06-22
CA4808,false,CU3552,AC4609,True,standard,2019-08-06,2030-06-22
CA0094,false,CU4158,AC2689,True,standard,2022-09-04,2030-06-10
CA0296,false,CU4883,AC0362,True,standard,2025-03-17,2030-02-03
CA4429,false,CU1811,AC1110,True,standard,2021-11-30,2030-01-06
CA0444,generic,CU4537,AC2544,True,standard,2017-11-25,2026-09-21
CA1772,false,CU0986,AC3318,True,standard,2020-12-24,2026-12-15
CA2118,generic,CU3308,AC3302,False,standard,2020-12-09,2026-10-02
CA2173,false,CU0471,AC1665,True,standard,2020-01-05,2026-02-19
CA2794,false,CU5027,AC0242,True,standard,2019-06-15,2030-05-15
CA2127,generic,CU2883,AC1098,False,standard,2022-06-07,2025-06-25
CA2548,false,CU2482,AC5062,True,standard,2020-01-27,2025-11-29
CA2532,false,CU0362,AC4884,True,standard,2020-07-01,2026-08-18
CA2176,generic,CU4858,AC3526,False,standard,2018-01-31,2026-04-29
CA5373,false,CU0147,AC1473,True,standard,2020-01-10,2026-01-04
CA1273,false,CU1045,AC1991,True,standard,2024-02-16,2026-09-12
CA1862,false,CU0640,AC1901,True,standard,2018-01-01,2026-12-28
CA4246,false,CU0535,AC2540,True,standard,2021-11-16,2030-06-15
CA0880,false,CU3454,AC0618,True,standard,2023-10-10,2026-09-15
CA0139,false,CU0792,AC0754,False,standard,2023-07-30,2026-06-17
CA2193,false,CU2049,AC4673,False,standard,2023-11-11,2028-11-09
CA3823,false,CU1762,AC5020,True,standard,2024-01-16,2030-02-03
CA4481,false,CU3266,AC3758,True,standard,2016-01-25,2030-01-30
CA4666,false,CU1247,AC1794,True,standard,2023-12-07,2030-03-01
CA3357,false,CU3286,AC2579,True,standard,2024-01-18,2029-01-16
CA0568,false,CU0578,AC2856,True,standard,2017-10-13,2026-10-29
CA0460,false,CU1097,AC0060,True,standard,2023-09-11,2030-02-09
CA1116,false,CU0233,AC1911,True,standard,2022-12-04,2025-12-06
CA1121,false,CU2012,AC4202,True,standard,2025-06-09,2030-06-25
CA2801,false,CU2767,AC0624,True,standard,2025-03-02,2030-03-04
CA1755,false,CU4121,AC1748,True,standard,2023-06-22,2030-06-07
CA3090,false,CU4783,AC4170,True,standard,2024-12-23,2030-01-10
CA4183,false,CU3264,AC5149,True,standard,2021-02-10,2029-02-02
CA3636,false,CU3404,AC4501,True,standard,2024-01-25,2029-01-04
CA2967,false,CU4410,AC0225,True,standard,2024-02-04,2029-01-30
CA1884,false,CU2819,AC2704,True,standard,2020-08-21,2026-09-05
CA0369,false,CU1817,AC0034,True,standard,2023-03-22,2026-02-23
CA3086,false,CU1657,AC4409,False,standard,2020-01-19,2026-01-14
CA2307,false,CU1214,AC3737,True,standard,2019-12-21,2026-01-25
CA3704,false,CU0531,AC0047,True,standard,2025-06-02,2030-04-14
CA3848,false,CU0043,AC1947,True,standard,2023-05-27,2026-03-14
CA3559,false,CU1611,AC0949,True,standard,2020-07-14,2026-07-28
CA5359,false,CU0341,AC4101,True,standard,2020-08-15,2026-05-03
CA3300,false,CU0650,AC4562,True,standard,2017-08-04,2026-05-16
CA2624,false,CU2853,AC2052,True,standard,2021-06-11,2029-09-27
CA5136,false,CU4106,AC0497,True,standard,2024-09-08,2029-08-27
CA3904,false,CU0234,AC1070,True,standard,2024-09-22,2029-10-09
CA4595,false,CU1461,AC4672,True,standard,2023-06-17,2026-06-20
CA1612,false,CU1789,AC1849,True,standard,2016-07-17,2030-05-13
CA3122,false,CU2647,AC2389,True,standard,2021-03-15,2026-05-19
CA1343,false,CU3255,AC0981,True,standard,2019-05-22,2030-06-14
CA3406,false,CU1353,AC2649,True,standard,2025-03-15,2030-01-28
CA0017,false,CU2612,AC4978,True,standard,2019-08-22,2025-08-22
CA2990,generic,CU0175,AC3109,False,standard,2022-06-23,2025-06-15
CA1790,false,CU2339,AC5109,True,standard,2019-11-17,2025-11-14
CA0067,false,CU3292,AC5080,False,standard,2019-12-06,2025-11-08
CA1822,false,CU1472,AC3097,True,standard,2024-10-10,2029-09-18
CA3010,false,CU3772,AC0385,True,standard,2024-05-18,2029-09-12
CA2124,false,CU2177,AC2770,True,standard,2020-07-17,2026-01-09
CA1387,false,CU5315,AC3486,True,standard,2024-03-14,2025-09-25
CA2119,false,CU4386,AC2716,True,standard,2025-04-02,2030-02-01
CA5348,false,CU1130,AC3955,True,standard,2023-02-22,2025-12-23
CA2267,false,CU1576,AC2431,True,standard,2025-02-20,2030-02-25
CA2082,false,CU2483,AC4860,True,standard,2021-08-16,2029-09-03
CA1421,false,CU0489,AC0773,False,standard,2017-04-04,2026-05-01
CA0537,false,CU2477,AC3998,True,standard,2025-05-08,2030-04-22
CA0635,false,CU4107,AC3820,True,standard,2022-06-19,2030-07-02
CA2752,false,CU5216,AC4067,True,standard,2023-05-21,2026-06-06
CA1891,false,CU2108,AC2043,True,standard,2024-02-15,2029-03-13
CA4900,false,CU5282,AC4977,True,standard,2018-02-18,2029-02-28
CA1554,false,CU3902,AC5110,False,standard,2021-07-23,2029-08-10
CA3173,false,CU0570,AC3982,True,standard,2021-01-07,2026-06-15
CA4181,false,CU3326,AC0959,True,standard,2023-12-10,2025-11-13
CA3929,false,CU0329,AC1031,True,standard,2019-08-07,2030-08-30
CA4573,false,CU0075,AC0918,True,standard,2016-10-28,2025-10-30
CA0263,false,CU4448,AC3987,True,standard,2020-09-12,2026-10-04
CA2486,false,CU1515,AC4267,True,standard,2021-09-13,2029-09-30
CA0983,false,CU0805,AC0006,True,standard,2024-07-18,2029-10-19
CA2003,false,CU0325,AC1116,True,standard,2019-11-22,2025-12-17
CA4742,false,CU0255,AC1037,True,standard,2022-07-18,2028-12-24
CA0212,false,CU4972,AC3971,True,standard,2024-12-08,2025-10-23
CA5094,false,CU2156,AC2282,True,standard,2023-11-15,2028-09-04
CA5046,false,CU2650,AC4598,True,standard,2021-03-10,2029-03-13
CA1000,false,CU2703,AC5187,False,standard,2024-01-23,2025-07-29
CA0177,false,CU2525,AC0364,False,standard,2022-03-02,2029-10-02
CA5122,false,CU2327,AC3002,True,standard,2021-12-31,2030-01-03
CA0305,false,CU5109,AC3883,False,standard,2024-10-15,2029-12-01
CA4065,false,CU3604,AC5174,True,standard,2025-03-14,2030-01-31
CA0995,false,CU4298,AC2220,True,standard,2025-05-30,2025-10-20
CA1086,false,CU3476,AC0923,False,standard,2020-08-18,2026-08-10
CA1492,false,CU3088,AC1040,True,standard,2020-09-15,2026-09-29
CA3052,false,CU3586,AC2442,True,standard,2021-04-30,2026-10-21
CA2492,false,CU1059,AC5273,True,standard,2025-04-08,2030-02-18
CA4888,false,CU0938,AC0468,True,standard,2025-05-29,2026-08-19
CA1701,false,CU4996,AC1117,True,standard,2020-09-17,2026-09-15
CA3658,false,CU5145,AC2299,True,standard,2025-04-16,2030-04-28
CA3019,false,CU2784,AC5131,True,standard,2021-04-29,2025-10-20
CA4882,false,CU0537,AC4127,True,standard,2020-09-20,2026-11-06
CA4953,phishing,CU0872,AC3951,False,standard,2022-05-09,2025-06-12
CA1111,false,CU2621,AC5166,True,standard,2024-12-20,2029-02-25
CA4219,false,CU3262,AC0285,True,standard,2024-10-04,2029-06-04
CA4807,false,CU1872,AC1868,True,standard,2024-12-16,2029-07-30
CA4151,false,CU1076,AC4813,True,standard,2021-05-25,2029-06-17
CA4028,false,CU0847,AC1626,True,standard,2019-08-06,2025-08-27
CA1401,false,CU1603,AC2663,False,standard,2024-08-11,2029-08-13
CA5016,false,CU4420,AC2357,True,standard,2024-09-10,2026-11-01
CA1834,false,CU0386,AC2981,True,standard,2025-03-31,2029-11-16
CA4397,false,CU5082,AC2558,True,standard,2021-07-08,2029-08-15
CA0921,false,CU2425,AC2847,True,standard,2021-06-06,2029-06-15
CA0113,generic,CU2432,AC3091,False,standard,2023-05-26,2026-01-22
CA4511,false,CU1702,AC1709,True,standard,2024-12-05,2026-04-08
CA4301,false,CU0299,AC0078,True,standard,2022-04-08,2025-12-08
CA2510,false,CU1641,AC3522,True,standard,2023-09-25,2025-11-05
CA0429,false,CU0609,AC3454,True,standard,2025-01-19,2030-02-05
CA2687,false,CU2452,AC4340,True,standard,2025-05-21,2030-04-13
CA1771,false,CU2252,AC2962,True,standard,2020-11-16,2028-11-05
CA0944,false,CU1201,AC4835,True,standard,2025-03-15,2030-01-31
CA4289,false,CU1691,AC4044,True,standard,2022-04-07,2025-11-24
CA0483,false,CU3331,AC4513,True,standard,2025-04-20,2030-03-19
CA0320,false,CU0686,AC1940,True,standard,2021-12-12,2029-12-19
CA1456,false,CU2480,AC1069,True,standard,2021-08-22,2029-08-13
CA2975,false,CU3925,AC4947,True,standard,2025-03-06,2026-04-29
CA2633,generic,CU0666,AC1492,False,standard,2021-01-01,2029-01-07
CA0947,false,CU4713,AC3571,True,standard,2022-01-07,2030-02-10
CA2395,false,CU2361,AC4572,True,standard,2020-03-10,2026-03-17
CA3244,false,CU1897,AC2485,True,standard,2021-02-17,2029-02-12
CA0479,false,CU0312,AC0421,True,standard,2025-05-09,2030-05-04
CA0705,false,CU3629,AC0161,True,standard,2020-12-29,2029-01-08
CA2676,false,CU2423,AC1770,True,standard,2021-03-23,2029-04-30
CA3594,false,CU3135,AC2335,True,standard,2021-12-07,2029-12-01
CA3070,false,CU0739,AC4870,True,standard,2021-04-28,2029-04-21
CA5264,false,CU4403,AC4151,True,standard,2023-07-24,2030-07-31
CA3311,false,CU3563,AC3929,True,standard,2024-10-26,2029-11-18
CA0493,false,CU3108,AC0153,True,standard,2019-08-27,2025-09-24
CA4593,false,CU2388,AC2196,True,standard,2020-11-30,2028-12-03
CA5236,false,CU4383,AC4581,True,standard,2020-09-24,2026-11-01
CA3542,false,CU3983,AC3112,True,standard,2019-04-06,2030-05-09
CA1044,false,CU3084,AC1066,False,standard,2023-11-08,2028-11-12
CA2129,false,CU3037,AC0727,True,standard,2022-11-07,2030-05-19
CA3286,false,CU1522,AC2082,True,standard,2019-05-27,2029-06-19
CA4432,false,CU4244,AC2209,True,standard,2024-02-17,2029-03-08
CA0855,false,CU0296,AC1796,False,standard,2020-10-11,2026-10-15
CA4710,false,CU2889,AC2725,True,standard,2021-07-26,2029-08-06
CA0466,false,CU5287,AC0276,True,standard,2025-04-10,2029-11-26
CA0147,false,CU4313,AC4952,True,standard,2024-09-22,2029-09-12
CA2286,false,CU2287,AC4390,True,standard,2023-10-10,2028-08-24
CA4781,false,CU0835,AC5000,True,standard,2020-03-18,2026-03-16
CA4374,false,CU1182,AC0414,True,standard,2020-01-14,2026-01-18
CA5083,false,CU3272,AC2709,True,standard,2020-10-20,2026-11-17
CA1454,false,CU1087,AC3228,True,standard,2023-04-06,2026-05-01
CA1734,phishing,CU1212,AC1644,False,standard,2016-09-09,2025-08-27
CA5314,false,CU5246,AC1579,True,standard,2025-05-16,2030-05-11
CA4613,false,CU1016,AC1162,True,standard,2019-03-18,2030-03-12
CA1174,false,CU2237,AC2104,True,standard,2021-07-11,2026-03-29
CA4413,false,CU0664,AC0469,True,standard,2023-12-18,2026-09-27
CA3138,false,CU1050,AC3171,True,standard,2016-06-16,2030-06-12
CA2804,false,CU0891,AC1072,True,standard,2019-06-01,2030-06-26
CA1317,false,CU0149,AC2074,True,standard,2024-07-30,2030-02-01
CA0541,false,CU2476,AC3129,True,standard,2022-05-17,2026-01-30
CA4244,false,CU3399,AC0795,True,standard,2021-10-18,2026-05-05
CA1153,false,CU4068,AC5044,True,standard,2021-07-16,2029-01-29
CA0858,false,CU4378,AC1174,True,standard,2024-07-05,2029-06-17
CA4269,false,CU2898,AC4139,False,standard,2024-07-19,2029-06-25
CA3549,false,CU4431,AC2367,True,standard,2021-05-11,2029-05-20
CA4046,false,CU2554,AC1966,True,standard,2019-07-26,2030-07-28
CA5175,false,CU0910,AC4204,True,standard,2025-07-04,2029-11-29
CA1817,false,CU0258,AC3638,True,standard,2024-03-31,2029-04-05
CA5084,false,CU1621,AC2219,True,standard,2024-03-09,2029-02-12
CA5150,false,CU4869,AC0673,True,standard,2021-10-05,2028-12-11
CA3639,generic,CU1653,AC3074,False,standard,2021-12-01,2029-12-29
CA0911,generic,CU4241,AC5197,False,standard,2023-05-27,2026-01-15
CA1136,false,CU1744,AC4098,False,standard,2023-06-03,2026-06-07
CA0783,false,CU0536,AC0209,True,standard,2024-03-21,2029-04-03
CA2387,false,CU0067,AC3340,True,standard,2016-07-23,2025-08-03
CA3947,false,CU3889,AC1168,False,standard,2017-08-11,2026-09-12
CA5379,false,CU4947,AC1737,True,standard,2019-04-07,2026-06-05
CA4042,false,CU1239,AC2336,True,standard,2023-12-28,2030-01-01
CA2451,false,CU2139,AC1653,True,standard,2021-05-02,2029-04-20
CA0117,generic,CU1382,AC3565,True,standard,2017-07-26,2026-07-18
CA1274,false,CU3497,AC2437,True,standard,2023-07-07,2026-07-10
CA0122,false,CU5235,AC0171,True,standard,2017-07-12,2026-07-15
CA1049,false,CU4173,AC1662,False,standard,2024-09-10,2026-07-07
CA4051,false,CU0409,AC0233,True,standard,2018-07-16,2029-01-23
CA5105,false,CU1336,AC1547,True,standard,2016-02-10,2030-02-01
CA0032,generic,CU2835,AC1592,False,standard,2024-03-27,2027-02-14
CA0620,false,CU3558,AC0811,True,standard,2021-07-02,2029-05-16
CA0883,false,CU5271,AC1937,True,standard,2022-11-14,2025-11-18
CA0931,false,CU2402,AC4825,False,standard,2025-03-31,2030-04-16
CA2232,false,CU3147,AC2469,True,standard,2024-08-19,2029-08-21
CA3867,false,CU0467,AC2697,True,standard,2020-07-14,2026-07-29
CA2312,false,CU4628,AC1672,True,standard,2022-01-09,2029-11-15
CA1916,false,CU5039,AC4250,True,standard,2019-10-20,2025-08-15
CA4436,false,CU2003,AC4554,True,standard,2022-05-08,2030-05-03
CA0040,false,CU4337,AC2180,False,standard,2020-05-07,2026-05-11
CA2249,false,CU3027,AC3241,True,standard,2016-10-08,2025-09-23
CA3625,false,CU2162,AC2172,True,standard,2019-09-28,2025-10-11
CA5039,false,CU3243,AC3989,True,standard,2023-10-12,2028-10-28
CA2885,false,CU5020,AC2889,True,standard,2022-04-04,2030-04-20
CA0886,false,CU0607,AC1092,True,standard,2019-12-01,2025-11-06
CA1182,false,CU5308,AC4321,True,standard,2024-08-20,2029-03-19
CA0114,false,CU0921,AC0604,True,standard,2021-10-16,2029-10-20
CA4851,false,CU1796,AC1549,True,standard,2023-04-19,2026-04-19
CA0314,false,CU0281,AC0410,True,standard,2025-03-15,2030-02-05
CA0907,false,CU2620,AC3335,True,standard,2022-06-13,2030-01-01
CA1353,false,CU0656,AC2859,True,standard,2024-11-27,2029-03-01
CA2568,false,CU0648,AC0556,True,standard,2023-10-11,2030-07-20
CA3822,false,CU3168,AC0881,True,standard,2021-04-04,2029-04-08
CA3304,false,CU2301,AC4785,True,standard,2022-01-31,2029-09-01
CA1749,false,CU4501,AC5291,True,standard,2017-10-09,2026-10-24
CA4313,false,CU4930,AC3832,True,standard,2016-04-24,2030-04-20
CA4640,false,CU0355,AC0729,True,standard,2022-06-25,2030-05-30
CA2672,false,CU2806,AC0850,True,standard,2020-05-23,2026-08-01
CA2756,false,CU3114,AC0600,True,standard,2022-09-02,2030-08-27
CA4372,false,CU1244,AC4397,True,standard,2025-02-04,2029-12-03
CA0613,generic,CU4027,AC4900,False,standard,2022-05-22,2029-05-09
CA1249,false,CU3546,AC3395,True,standard,2024-08-16,2029-11-09
CA2753,false,CU1345,AC3000,True,standard,2023-12-02,2026-04-21
CA0830,false,CU0603,AC2595,True,standard,2016-09-28,2030-02-07
CA4465,generic,CU1825,AC2573,True,standard,2022-12-20,2030-05-13
CA2338,false,CU0470,AC0354,True,standard,2020-07-29,2030-03-06
CA3627,phishing,CU1819,AC3270,False,standard,2020-08-03,2030-06-06
CA1256,false,CU4731,AC1380,True,standard,2023-07-25,2026-12-01
CA3669,false,CU2782,AC5258,True,standard,2024-07-19,2029-08-05
CA1096,false,CU0760,AC5046,True,standard,2021-12-28,2029-08-31
CA0130,false,CU3603,AC4191,True,standard,2024-07-20,2029-10-15
CA2251,generic,CU5001,AC3156,False,standard,2022-12-29,2030-03-11
CA5214,false,CU2349,AC5357,True,standard,2024-09-13,2029-10-01
CA2348,generic,CU4558,AC1864,False,standard,2020-06-12,2026-06-17
CA2980,false,CU4580,AC1032,True,standard,2021-08-23,2029-08-26
CA2586,false,CU1596,AC3862,True,standard,2019-12-22,2025-11-01
CA5148,false,CU0490,AC0728,True,standard,2024-06-12,2029-08-25
CA4009,false,CU0017,AC2240,True,standard,2021-09-18,2029-11-16
CA1569,false,CU4638,AC4691,True,standard,2019-11-02,2030-09-26
CA4973,false,CU4221,AC1233,False,standard,2016-12-25,2025-12-03
CA2937,false,CU5123,AC2096,True,standard,2020-10-01,2026-10-15
CA2481,false,CU3697,AC4616,True,standard,2020-07-22,2030-02-07
CA4505,false,CU2310,AC4013,True,standard,2021-12-29,2030-04-24
CA0158,false,CU3496,AC2087,False,standard,2022-06-25,2026-09-02
CA5360,false,CU2217,AC3494,True,standard,2021-08-29,2030-06-25
CA3732,false,CU2270,AC1215,True,standard,2017-04-24,2026-05-23
CA4620,false,CU2996,AC0587,True,standard,2021-04-05,2029-04-13
CA1845,false,CU2848,AC0567,True,standard,2023-05-03,2026-05-24
CA0719,false,CU2881,AC1973,True,standard,2016-02-17,2030-02-28
CA3037,false,CU1637,AC2885,True,standard,2017-05-12,2026-06-03
CA5273,false,CU5054,AC1115,True,standard,2023-05-24,2030-01-07
CA4218,false,CU4358,AC1272,True,standard,2024-02-16,2029-03-14
CA4321,false,CU2098,AC2049,True,standard,2024-04-04,2026-08-21
CA3891,false,CU4665,AC1420,True,standard,2018-10-15,2029-09-23
CA5161,false,CU1502,AC3725,True,standard,2021-08-31,2025-09-12
